"","lat","tos","tossd","tos_n","ci_u","ci_l"
"61",14.2751736111111,-0.206831232173134,0.0464323590477442,231,-0.201805716157289,-0.211856748188979
"62",13.0338541666667,-0.215052277343491,0.0453899321645663,234,-0.210171179568277,-0.219933375118705
"63",11.7925347222222,-0.222904948634702,0.0406197995716501,236,-0.218555365090222,-0.227254532179182
"64",10.5512152777778,-0.236716773249132,0.0325200513356104,235,-0.233227112620489,-0.240206433877774
"65",9.30989583333333,-0.246189912648063,0.0279220416185103,239,-0.24321883418035,-0.249160991115776
"66",8.06857638888889,-0.255670359192176,0.0261632899907388,226,-0.252807473305307,-0.258533245079045
"67",6.82725694444444,-0.260362353174311,0.0288052629494259,240,-0.25730368668158,-0.263421019667043
"68",5.5859375,-0.255908761380008,0.0303893318847093,240,-0.252681891646673,-0.259135631113342
"69",4.34461805555556,-0.251014226374145,0.033246023127531,237,-0.247461748089012,-0.254566704659279
"70",3.10329861111111,-0.248184419219244,0.0325575520474533,236,-0.244698144197519,-0.25167069424097
"71",1.86197916666667,-0.238058298045603,0.0451759940753384,233,-0.233189792606404,-0.242926803484802
"72",0.620659722222229,-0.225651242681681,0.0630126861463389,232,-0.21884590149899,-0.232456583864371
"73",-0.620659722222214,-0.223882214468877,0.0695853447091357,231,-0.216350780109828,-0.231413648827925
"74",-1.86197916666667,-0.233468271311509,0.0620591264986109,229,-0.226722155079552,-0.240214387543466
"75",-3.10329861111111,-0.234093322051748,0.050742478915248,231,-0.228601308600309,-0.239585335503187
"76",-4.34461805555556,-0.239700068287239,0.0447974120285213,229,-0.234830380853884,-0.244569755720594
"77",-5.5859375,-0.237690810354397,0.0430071495290204,227,-0.232995182906452,-0.242386437802343
"78",-6.82725694444444,-0.237599520572137,0.0405498508857497,227,-0.233172187095857,-0.242026854048418
"79",-8.06857638888889,-0.229627606192745,0.0430465087864124,233,-0.224988590130018,-0.234266622255473
"80",-9.30989583333333,-0.222189643977296,0.0525359952733178,238,-0.216587756411322,-0.227791531543271
"81",-10.5512152777778,-0.208783008012986,0.0578259992236071,238,-0.20261704990454,-0.214948966121431
"82",-11.7925347222222,-0.197323808342588,0.0658925343454053,238,-0.190297719526345,-0.204349897158832
