"","lat","tos","tossd","tos_n","ci_u","ci_l"
"1",88.7543402777778,0.0679979042055215,0.000939975610738125,288,0.0680890184427205,0.0679067899683226
"2",87.5130208333333,0.0760307748281035,0.004752792613941,288,0.0764914751575982,0.0755700744986089
"3",86.2717013888889,0.0762880103776297,0.00838903427713882,288,0.0771011809006362,0.0754748398546232
"4",85.0303819444444,0.0793596504212248,0.0132805841493749,288,0.0806469713692401,0.0780723294732096
"5",83.7890625,0.084295197682672,0.0194312136043599,288,0.086178714856081,0.082411680509263
"6",82.5477430555556,0.0910546122909437,0.0288035172951457,288,0.093846610803472,0.0882626137784155
"7",81.3064236111111,0.110249542865395,0.0421693256764423,288,0.114337123328452,0.106161962402339
"8",80.0651041666667,0.122151183547699,0.0596577152528522,252,0.128333229782892,0.115969137312506
"9",78.8237847222222,0.136808354606662,0.0783265023838234,253,0.144908902154695,0.128707807058628
"10",77.5824652777778,0.162786938990177,0.0955208741695851,254,0.172646267383252,0.152927610597101
"11",76.3411458333333,0.182989473386014,0.117816864660701,253,0.195174124622801,0.170804822149227
"12",75.0998263888889,0.196479471349203,0.121152062334542,243,0.209264260704074,0.183694681994332
"13",73.8585069444444,0.217278331518427,0.127644931789069,241,0.230804069079445,0.203752593957408
"14",72.6171875,0.232065862881167,0.137228395394644,236,0.246760331508249,0.217371394254086
"15",71.3758680555556,0.258257138596541,0.150102429575134,200,0.275716912934779,0.240797364258304
"16",70.1345486111111,0.287835010360486,0.151440393176379,180,0.306403277610698,0.269266743110274
"17",68.8932291666667,0.286257758888681,0.16463551453787,146,0.308671430243291,0.263844087534071
"18",67.6519097222222,0.290445213906663,0.167956128806608,102,0.317801785696377,0.263088642116949
"19",66.4105902777778,0.311811025101174,0.165824471873833,86,0.341225784438637,0.28239626576371
"20",65.1692708333333,0.370733252170797,0.204310154068401,87,0.406765904165488,0.334700600176106
"21",63.9279513888889,0.377342921708801,0.207253811142714,89,0.413481696480279,0.341204146937323
"22",62.6866319444444,0.33745906864818,0.141663771100767,95,0.361368150466949,0.31354998682941
"23",61.4453125,0.346740620367877,0.14898996562587,101,0.37112783695586,0.322353403779895
"24",60.2039930555556,0.352600791396967,0.147520557129969,112,0.375531075458808,0.329670507335126
"25",58.9626736111111,0.380214643237515,0.172859316793335,138,0.404420427109619,0.356008859365411
"26",57.7213541666667,0.442741955766463,0.193415787255936,148,0.468895283999417,0.416588627533508
"27",56.4800347222222,0.466871120115358,0.210125840104494,151,0.495000288412069,0.438741951818647
"28",55.2387152777778,0.479149935161724,0.209968984878999,144,0.507933183505554,0.450366686817895
"29",53.9973958333333,0.477195651915348,0.198355822365052,136,0.50517524544269,0.449216058388006
"30",52.7560763888889,0.472066732362244,0.182927509701035,125,0.498981455571569,0.44515200915292
"31",51.5147569444444,0.46930927721305,0.168032158587883,124,0.494131888486111,0.444486665939988
"32",50.2734375,0.492718925474753,0.154099589036962,134,0.514617456535147,0.470820394414359
"33",49.0321180555556,0.513594620142286,0.155413894407404,133,0.535762794318797,0.491426445965775
"34",47.7907986111111,0.52518505488323,0.158959938888119,136,0.547607560177959,0.502762549588501
"35",46.5494791666667,0.56672930369168,0.176565776130453,143,0.591018011554331,0.54244059582903
"36",45.3081597222222,0.573610997347311,0.197667814815915,148,0.600339276953209,0.546882717741413
"37",44.0668402777778,0.537654746869715,0.215580878594629,162,0.565517153912953,0.509792339826477
"38",42.8255208333333,0.483850169830398,0.200616817564978,166,0.509464275395256,0.45823606426554
"39",41.5842013888889,0.412377788896716,0.163675699271867,166,0.433275372112509,0.391480205680924
"40",40.3428819444444,0.34926811002199,0.162027481625701,163,0.370144758660718,0.328391461383261
"41",39.1015625,0.296766398691021,0.155666384812814,171,0.316348653012114,0.277184144369927
"42",37.8602430555556,0.230718465554567,0.139292016381226,177,0.247941334398644,0.21349559671049
"43",36.6189236111111,0.165316295295819,0.123057161991479,186,0.180159112027079,0.150473478564559
"44",35.3776041666667,0.118995927097664,0.118501077003705,180,0.13352546985103,0.104466384344298
"45",34.1362847222222,0.0735289644988361,0.116272972308754,178,0.0878651851178362,0.059192743879836
"46",32.8949652777778,0.0301438540661896,0.113674940161141,177,0.0441992797547326,0.0160884283776465
"47",31.6536458333333,-0.0184109748810989,0.122618948228925,176,-0.00320664950616193,-0.0336153002560358
"48",30.4123263888889,-0.0600888470446939,0.130120249624893,167,-0.0435253301706096,-0.0766523639187783
"49",29.1710069444444,-0.11179042639322,0.127725530305855,177,-0.0959977046447077,-0.127583148141732
"50",27.9296875,-0.162088453401119,0.139305412942874,177,-0.14486392812884,-0.179312978673398
"51",26.6883680555556,-0.213701371598969,0.145478073314034,183,-0.196010961610643,-0.231391781587295
"52",25.4470486111111,-0.265941347021413,0.148845542552023,189,-0.248131063475154,-0.283751630567672
"53",24.2057291666667,-0.302311354266163,0.149853705116018,192,-0.284521074685547,-0.320101633846778
"54",22.9644097222222,-0.336035323598482,0.139291744079203,189,-0.319368210729875,-0.352702436467089
"55",21.7230902777778,-0.366769280994685,0.137127534404292,198,-0.350738378430406,-0.382800183558963
"56",20.4817708333333,-0.388203386782251,0.131677696523823,207,-0.373147964190866,-0.403258809373637
"57",19.2404513888889,-0.391396649521111,0.113624889844825,208,-0.378436568696114,-0.404356730346108
"58",17.9991319444444,-0.391119213310182,0.108288826105218,213,-0.378913596077823,-0.40332483054254
"59",16.7578125,-0.397926847267537,0.11553939940883,220,-0.385112848804696,-0.410740845730377
"60",15.5164930555556,-0.408818021411107,0.11435694631345,222,-0.396192423188875,-0.42144361963334
