"","lat","tos","tossd","tos_n","ci_u","ci_l"
"71",1.86197916666667,-0.0804663106103886,0.0601665514651835,233,-0.0739823097807092,-0.0869503114400681
"72",0.620659722222229,-0.0547565722713631,0.0878602111900746,232,-0.045267709788289,-0.0642454347544371
"73",-0.620659722222214,-0.05075426915106,0.094252602119113,231,-0.0405530221931438,-0.0609555161089761
"74",-1.86197916666667,-0.0582361802456598,0.0794974628198135,229,-0.0495944355968672,-0.0668779248944524
"75",-3.10329861111111,-0.0735345723100833,0.0581463090534897,231,-0.0672412197128113,-0.0798279249073553
"76",-4.34461805555556,-0.0862038260986783,0.0557579610544895,229,-0.08014267591251,-0.0922649762848466
"77",-5.5859375,-0.0883739266235377,0.0562068249239936,227,-0.0822371258179673,-0.0945107274291082
"78",-6.82725694444444,-0.0815537865915477,0.0505853129067307,227,-0.07603075643612,-0.0870768167469754
"79",-8.06857638888889,-0.070970783734196,0.0487777007535366,233,-0.0657141312511498,-0.0762274362172423
"80",-9.30989583333333,-0.0579298219250995,0.0519202238629633,238,-0.0523935937644376,-0.0634660500857614
"81",-10.5512152777778,-0.0492289424966393,0.0633602696221078,238,-0.0424728678334238,-0.0559850171598548
"82",-11.7925347222222,-0.0316210247762833,0.069659502003623,238,-0.0241932660349493,-0.0390487835176173
"83",-13.0338541666667,-0.0219395710068425,0.0757994001973394,237,-0.0138400842744212,-0.0300390577392639
"84",-14.2751736111111,-0.00437898360515272,0.0837605394202769,235,0.00460918968006942,-0.0133671568903749
"85",-15.5164930555556,0.0155044111774575,0.0815769021581729,231,0.0243337284192839,0.00667509393563116
"86",-16.7578125,0.0298603416859937,0.0863363781617689,229,0.0392455083002626,0.0204751750717248
"87",-17.9991319444444,0.0487654655846066,0.0800228384464464,224,0.0575608706442546,0.0399700605249585
"88",-19.2404513888889,0.0718603903839502,0.0740498306591312,223,0.0800175233281057,0.0637032574397948
"89",-20.4817708333333,0.0980071465241594,0.0669865936856804,223,0.105386212017037,0.0906280810312818
"90",-21.7230902777778,0.116444455113637,0.0612974507376681,218,0.123273816092235,0.109615094135039
"91",-22.9644097222222,0.138600940310759,0.0607613602836735,224,0.1452792934665,0.131922587155019
"92",-24.2057291666667,0.155701633167345,0.0655712583370633,225,0.16289261449831,0.148510651836381
"93",-25.4470486111111,0.169970425071671,0.061930966823179,226,0.176747145084369,0.163193705058974
"94",-26.6883680555556,0.194668409956364,0.0610254074921372,227,0.201331315579737,0.188005504332991
"95",-27.9296875,0.233434141473507,0.0660179932165154,229,0.240610604965127,0.226257677981886
"96",-29.1710069444444,0.265497308711319,0.0634607403652045,231,0.272365858438779,0.258628758983859
"97",-30.4123263888889,0.307769326289812,0.0654589593356037,233,0.314823676860122,0.300714975719502
"98",-31.6536458333333,0.350374809619633,0.0726351194976375,243,0.358039761289864,0.342709857949401
"99",-32.8949652777778,0.40551502400673,0.09178368971562,258,0.414914887824073,0.396115160189387
"100",-34.1362847222222,0.464111225621476,0.106880135586711,262,0.474973287003896,0.453249164239055
"101",-35.3776041666667,0.536786535657083,0.127696386873382,269,0.549594153824208,0.523978917489959
"102",-36.6189236111111,0.606776253020234,0.142735724952356,270,0.621065742247293,0.592486763793174
"103",-37.8602430555556,0.658525008168319,0.152717257790396,277,0.673619348401757,0.643430667934881
"104",-39.1015625,0.705318173554361,0.134447059560654,280,0.718535335003646,0.692101012105076
"105",-40.3428819444444,0.741863751354754,0.153595912933282,280,0.756963389724112,0.726764112985395
"106",-41.5842013888889,0.701598643063344,0.148917703598184,282,0.716186371792019,0.68701091433467
"107",-42.8255208333333,0.653732642995348,0.141254885402905,281,0.667594334186785,0.639870951803912
"108",-44.0668402777778,0.571927404912152,0.0972452603116584,220,0.582712475827596,0.561142333996707
"109",-45.3081597222222,0.515394055846633,0.0736464981257193,176,0.524525966831039,0.506262144862226
"110",-46.5494791666667,0.466415791008525,0.0776334591731286,145,0.477021283454244,0.455810298562805
"111",-47.7907986111111,0.3836156127684,0.045062647063904,108,0.390748588130727,0.376482637406073
"112",-49.0321180555555,0.328837502080835,0.0433175589822936,56,0.338359670622743,0.319315333538927
"113",-50.2734375,0.349974491954194,0.035101989082079,5,0.375797844652345,0.324151139256042
"114",-51.5147569444444,0.346151758812438,NA,1,NA,NA
"115",-52.7560763888889,0.40497536762117,0.0679774556868941,4,0.46088682492364,0.349063910318699
"116",-53.9973958333333,0.366635684257242,NA,1,NA,NA
"117",-55.2387152777778,NA,NA,0,NA,NA
"118",-56.4800347222222,NA,NA,0,NA,NA
"119",-57.7213541666667,NA,NA,0,NA,NA
"120",-58.9626736111111,NA,NA,0,NA,NA
"121",-60.2039930555555,NA,NA,0,NA,NA
"122",-61.4453125,NA,NA,0,NA,NA
"123",-62.6866319444444,NA,NA,0,NA,NA
"124",-63.9279513888889,NA,NA,0,NA,NA
"125",-65.1692708333333,NA,NA,0,NA,NA
"126",-66.4105902777778,NA,NA,0,NA,NA
"127",-67.6519097222222,NA,NA,0,NA,NA
"128",-68.8932291666667,NA,NA,0,NA,NA
"129",-70.1345486111111,NA,NA,0,NA,NA
"130",-71.3758680555555,NA,NA,0,NA,NA
"131",-72.6171875,NA,NA,0,NA,NA
"132",-73.8585069444444,NA,NA,0,NA,NA
"133",-75.0998263888889,NA,NA,0,NA,NA
"134",-76.3411458333333,NA,NA,0,NA,NA
"135",-77.5824652777778,NA,NA,0,NA,NA
"136",-78.8237847222222,NA,NA,0,NA,NA
"137",-80.0651041666667,NA,NA,0,NA,NA
"138",-81.3064236111111,NA,NA,0,NA,NA
"139",-82.5477430555555,NA,NA,0,NA,NA
"140",-83.7890625,NA,NA,0,NA,NA
"141",-85.0303819444444,NA,NA,0,NA,NA
"142",-86.2717013888889,NA,NA,0,NA,NA
"143",-87.5130208333333,NA,NA,0,NA,NA
"144",-88.7543402777778,NA,NA,0,NA,NA
